day,g10t,dryb,rad,rain,relh,sun,tmax,tmin,windrun
2020-02-28,4.0,3.7,152.5,19.8,92.0,0.0,10.5,-0.4,395.0
2020-02-29,6.2,5.1,659.5,0.4,94.0,3.3,7.0,3.7,444.0
2020-03-01,4.8,5.0,1033.3,5.0,76.0,7.0,9.4,2.9,222.0
2020-03-02,5.1,3.9,1000.4,0.0,95.0,5.6,8.6,2.1,196.0
2020-03-03,4.2,2.5,633.6,1.4,92.0,2.8,8.2,-0.2,163.0
2020-03-04,4.1,2.7,452.1,4.6,97.0,0.3,7.3,-0.2,190.0
2020-03-05,5.2,4.6,137.9,7.8,96.0,0.0,4.9,2.7,281.0
2020-03-06,4.5,3.9,1260.4,0.2,82.0,9.0,8.4,0.9,150.0
2020-03-07,4.5,5.5,685.6,1.2,88.0,2.6,11.7,0.2,388.0
2020-03-08,6.6,10.1,867.1,0.2,75.0,4.5,12.1,5.5,307.0
2020-03-09,5.7,7.2,738.7,11.0,76.0,3.3,12.2,4.1,382.0
2020-03-10,7.5,12.2,503.8,0.0,88.0,0.8,13.9,5.2,407.0
2020-03-11,7.2,9.3,1005.8,0.6,79.0,5.5,14.0,5.9,441.0
2020-03-12,6.7,6.3,1245.7,0.2,70.0,8.3,9.5,3.4,470.0
2020-03-13,6.2,7.5,694.1,2.0,73.0,2.9,10.2,4.5,161.0
2020-03-14,6.7,7.2,721.8,0.0,98.0,2.5,11.9,4.6,314.0
2020-03-15,7.8,9.0,314.7,4.6,86.0,0.0,10.0,7.2,168.0
2020-03-16,6.2,5.8,1297.7,0.0,84.0,8.2,11.4,1.8,191.0
2020-03-17,6.5,8.5,827.9,0.0,85.0,3.2,13.5,2.7,325.0
2020-03-18,8.2,10.9,506.3,2.2,89.0,1.0,13.7,8.5,234.0
2020-03-19,8.0,5.5,272.1,1.6,94.0,0.0,6.6,4.8,253.0
2020-03-20,7.1,6.1,940.3,0.0,86.0,3.6,10.0,4.5,347.0
2020-03-21,6.3,6.6,1521.4,0.0,72.0,9.6,9.4,2.2,323.0
2020-03-22,5.9,5.8,1725.0,0.0,69.0,10.9,10.5,1.5,274.0
2020-03-23,5.6,5.7,1740.8,0.0,52.0,11.0,11.7,1.5,172.0
2020-03-24,5.6,7.4,1679.1,0.0,58.0,11.1,15.1,0.7,122.0
2020-03-25,5.5,8.0,1754.9,0.0,55.0,11.1,13.0,-1.4,140.0
2020-03-26,5.3,5.8,1748.2,0.2,69.0,10.8,12.9,-0.4,244.0
2020-03-27,5.6,5.2,1681.7,0.0,82.0,10.2,12.7,0.9,359.0
2020-03-28,6.0,7.1,894.9,0.4,72.0,4.2,9.7,3.4,428.0
2020-03-29,5.3,5.2,1204.0,0.0,50.0,5.9,7.1,1.4,346.0
2020-03-30,5.1,4.3,961.6,0.6,81.0,2.9,9.7,1.5,282.0
2020-03-31,5.5,5.9,1406.8,0.0,76.0,7.5,10.3,2.2,163.0
2020-04-01,5.0,4.0,625.3,0.0,80.0,0.4,9.0,-2.9,139.0
2020-04-02,6.2,9.0,1021.3,0.0,73.0,4.2,12.2,2.9,176.0
2020-04-03,7.0,8.0,1065.5,0.2,70.0,3.5,12.6,5.6,119.0
2020-04-04,6.5,6.6,1738.2,0.0,90.0,10.1,15.7,0.7,203.0
2020-04-05,7.4,13.3,1939.7,0.0,54.0,10.8,20.9,5.0,226.0
2020-04-06,9.1,11.2,1504.3,0.2,80.0,6.6,17.0,10.3,169.0
2020-04-07,7.9,12.8,1941.6,0.0,56.0,10.9,18.3,3.1,131.0
2020-04-08,9.1,15.4,1492.3,0.0,55.0,7.8,21.0,6.3,101.0
2020-04-09,9.6,16.9,1866.3,0.0,57.0,11.8,21.7,6.8,211.0
2020-04-10,9.9,15.0,1949.0,0.0,62.0,11.3,21.4,6.3,164.0
2020-04-11,10.1,13.6,1714.5,0.0,70.0,9.6,23.3,6.0,109.0
2020-04-12,10.7,16.6,1543.5,4.8,62.0,7.6,23.7,6.3,299.0
2020-04-13,10.2,6.3,1686.6,0.0,63.0,7.4,10.2,5.9,287.0
2020-04-14,9.0,6.7,2061.9,0.0,59.0,9.6,11.9,3.2,100.0
2020-04-15,8.8,9.2,2125.0,0.0,61.0,12.4,17.0,-0.3,113.0
2020-04-16,9.1,12.6,1785.1,0.0,64.0,8.7,19.5,1.8,211.0
2020-04-17,10.4,11.9,1194.1,12.4,68.0,4.2,15.0,7.5,274.0
2020-04-18,9.2,6.1,887.4,0.0,97.0,1.1,12.2,5.5,148.0
2020-04-19,9.9,10.6,2226.6,0.0,73.0,11.2,16.4,5.2,281.0
2020-04-20,9.5,12.1,2344.1,0.0,58.0,12.8,17.0,4.2,353.0
2020-04-21,9.7,13.2,2354.2,0.0,55.0,12.9,17.2,6.3,299.0
2020-04-22,9.9,13.9,2344.4,0.0,62.0,12.9,19.9,5.9,228.0
2020-04-23,10.4,12.5,2279.7,0.0,72.0,11.8,21.7,5.9,147.0
2020-04-24,11.2,11.5,2296.8,0.0,75.0,11.7,19.3,6.1,158.0
2020-04-25,11.3,7.4,1928.6,0.0,82.0,8.2,15.4,4.7,96.0
2020-04-26,10.5,12.5,2355.9,0.0,72.0,12.6,18.9,1.8,101.0
2020-04-27,11.8,13.4,1299.1,4.6,71.0,3.7,15.6,5.1,185.0
2020-04-28,11.2,6.4,320.0,14.8,90.0,0.0,9.5,6.4,162.0
2020-04-29,10.5,9.0,1063.2,3.6,84.0,3.6,12.5,5.6,196.0
2020-04-30,10.3,9.7,1030.4,10.8,80.0,4.0,11.3,5.0,198.0
2020-05-01,10.3,10.3,1486.4,2.6,80.0,4.5,13.4,5.0,192.0
2020-05-02,10.1,10.1,2265.4,0.6,73.0,10.4,15.1,5.7,111.0
2020-05-03,11.1,11.8,859.2,0.0,76.0,0.2,14.1,5.0,82.0
2020-05-04,11.3,13.5,1498.9,0.0,63.0,6.3,16.1,7.4,260.0
2020-05-05,10.6,10.4,2532.8,0.0,65.0,11.9,13.7,5.4,243.0
2020-05-06,10.1,11.4,2631.9,0.0,71.0,13.7,16.9,2.5,120.0
2020-05-07,11.0,14.1,2276.1,0.0,67.0,10.5,21.4,2.9,90.0
2020-05-08,12.8,18.2,2372.6,0.0,61.0,12.4,22.8,7.6,70.0
2020-05-09,13.2,19.3,2476.8,0.0,50.0,13.2,22.9,8.1,145.0
2020-05-10,13.0,13.7,826.6,0.0,81.0,2.8,13.7,9.3,430.0
2020-05-11,10.1,8.3,1979.9,0.0,55.0,8.1,10.6,3.6,260.0
2020-05-12,9.3,9.7,1893.9,0.0,50.0,7.0,13.7,-0.6,152.0
2020-05-13,10.4,8.0,1851.4,0.0,65.0,6.2,11.3,4.1,246.0
2020-05-14,9.4,8.7,2534.2,0.0,57.0,11.9,13.1,1.6,156.0
2020-05-15,9.7,12.9,2498.2,0.0,56.0,12.2,16.7,1.1,129.0
2020-05-16,11.3,12.1,1821.6,0.0,63.0,6.5,16.3,5.0,115.0
2020-05-17,11.4,13.0,1986.9,0.0,61.0,7.6,18.5,4.4,185.0
2020-05-18,12.4,15.5,2587.5,0.0,60.0,11.8,21.5,8.7,201.0
2020-05-19,13.3,17.3,2583.3,0.0,68.0,12.0,23.8,10.9,122.0
2020-05-20,14.4,20.7,2677.7,0.0,54.0,14.0,26.1,10.1,109.0
2020-05-21,14.9,19.5,2569.6,0.0,58.0,11.3,24.8,10.0,138.0
2020-05-22,15.7,17.8,2367.5,0.0,62.0,9.2,20.5,15.7,316.0
2020-05-23,14.0,14.2,2348.9,0.0,57.0,9.5,17.1,9.2,383.0
2020-05-24,14.2,16.4,1989.5,0.0,64.0,7.3,20.7,10.4,149.0
2020-05-25,13.8,18.5,2751.1,0.0,60.0,14.0,23.5,9.4,109.0
2020-05-26,15.0,18.6,2437.5,0.0,51.0,10.0,24.0,10.2,107.0
2020-05-27,15.8,19.9,2088.7,0.0,54.0,8.5,23.3,10.7,155.0
2020-05-28,15.4,16.1,2736.6,0.0,56.0,12.5,20.3,8.9,182.0
2020-05-29,14.6,17.5,2907.6,0.0,51.0,14.6,22.1,7.4,178.0
2020-05-30,14.6,18.2,2875.9,0.0,62.0,14.6,23.5,7.5,211.0
2020-05-31,15.1,20.6,2852.4,0.0,47.0,14.2,23.1,9.2,238.0
2020-06-01,14.9,18.3,2673.2,0.0,61.0,13.3,24.8,8.5,181.0
2020-06-02,15.5,16.7,2628.7,0.0,64.0,14.1,23.0,10.1,113.0
2020-06-03,15.8,15.4,1043.6,0.6,62.0,0.0,17.6,11.3,273.0
2020-06-04,14.6,11.3,1240.6,0.4,65.0,1.9,14.6,9.1,195.0
2020-06-05,13.9,11.8,1668.6,3.0,67.0,5.7,15.8,9.3,263.0
2020-06-06,12.2,10.7,1373.5,14.6,62.0,5.8,13.6,6.2,187.0
2020-06-07,12.5,12.0,1391.5,2.4,81.0,2.7,16.7,6.7,191.0
2020-06-08,13.1,11.8,1365.3,0.0,72.0,2.6,14.3,9.1,124.0
2020-06-09,13.0,13.2,2036.5,0.6,62.0,7.9,18.2,5.8,91.0
2020-06-10,14.5,12.8,745.3,3.6,86.0,0.0,15.1,11.4,151.0
2020-06-11,13.4,12.9,960.4,0.2,94.0,1.2,18.9,10.0,261.0
2020-06-12,14.5,16.5,1014.3,0.0,81.0,1.8,20.4,12.4,203.0
2020-06-13,14.7,18.8,2352.7,0.0,63.0,8.7,23.5,11.7,170.0
2020-06-14,14.9,19.2,2195.9,0.0,68.0,9.2,21.9,10.5,102.0
2020-06-15,15.1,19.2,1942.4,0.0,57.0,7.4,22.6,9.3,81.0
2020-06-16,15.9,19.8,2172.1,1.8,62.0,9.7,23.5,12.0,87.0
2020-06-17,16.4,18.5,1503.8,41.6,72.0,4.0,21.2,11.7,98.0
2020-06-18,15.5,13.6,1203.1,4.0,95.0,4.1,18.1,12.9,140.0
2020-06-19,15.9,14.6,1190.3,0.4,84.0,2.2,18.1,12.8,158.0
2020-06-20,15.8,16.8,2074.5,2.0,68.0,6.7,21.2,11.1,166.0
2020-06-21,16.0,16.9,2038.4,0.0,89.0,7.9,21.0,13.5,205.0
2020-06-22,15.2,16.7,2868.3,0.0,57.0,14.9,21.9,8.8,146.0
2020-06-23,16.2,20.1,2831.3,0.0,57.0,14.6,27.0,10.7,146.0
2020-06-24,17.6,23.3,2794.8,0.0,62.0,14.6,29.2,14.5,197.0
2020-06-25,18.1,25.5,2880.2,0.0,51.0,14.5,29.6,15.4,171.0
2020-06-26,19.0,24.7,2486.1,4.2,58.0,11.1,28.9,15.3,177.0
2020-06-27,18.2,15.7,1484.5,2.6,93.0,3.9,19.3,13.9,299.0
2020-06-28,16.7,15.3,1902.2,4.2,68.0,6.1,18.0,11.3,292.0
2020-06-29,15.8,14.3,1323.7,0.6,73.0,2.1,18.4,10.9,315.0
2020-06-30,15.7,13.8,979.4,0.6,84.0,1.0,17.5,12.3,167.0
2020-07-01,17.0,16.6,1908.6,2.4,75.0,6.2,21.4,13.8,203.0
2020-07-02,16.2,15.3,1585.7,11.2,79.0,4.8,20.6,9.6,151.0
2020-07-03,16.0,16.1,1785.3,2.2,71.0,5.2,19.6,9.5,313.0
2020-07-04,16.8,17.9,723.1,0.6,86.0,0.3,19.1,13.6,327.0
2020-07-05,17.0,17.7,2510.1,0.0,64.0,9.3,19.4,15.8,371.0
2020-07-06,15.3,16.1,1607.5,0.0,56.0,7.6,19.4,11.1,157.0
2020-07-07,15.4,16.6,1355.1,11.8,64.0,3.6,18.6,7.1,168.0
2020-07-08,16.1,16.2,1035.4,6.8,93.0,1.5,20.0,12.2,178.0
2020-07-09,16.8,16.5,627.6,9.4,91.0,0.0,18.3,15.2,182.0
2020-07-10,16.3,14.0,1815.4,0.2,74.0,5.3,17.5,11.4,154.0
2020-07-11,14.6,15.4,2088.9,0.0,64.0,8.0,19.5,8.2,101.0
2020-07-12,14.8,17.8,2460.1,0.0,56.0,12.5,22.4,7.8,99.0
2020-07-13,16.5,19.7,2066.9,4.0,47.0,8.6,22.6,10.6,149.0
2020-07-14,17.7,17.2,1646.1,0.0,77.0,5.4,19.6,14.4,119.0
2020-07-15,16.8,15.4,928.0,0.2,77.0,1.3,17.3,10.8,141.0
2020-07-16,16.6,15.9,1268.6,0.0,81.0,2.5,21.6,14.3,120.0
2020-07-17,17.8,20.7,2369.1,0.0,66.0,10.7,25.2,15.6,149.0
2020-07-18,17.7,17.5,1792.9,3.0,77.0,5.2,22.9,13.0,164.0
2020-07-19,17.3,13.2,1568.0,0.2,93.0,4.7,19.8,12.7,162.0
2020-07-20,15.7,15.9,2720.1,0.0,60.0,12.4,20.0,9.5,126.0
2020-07-21,15.5,16.0,2087.7,0.0,54.0,8.2,20.5,8.1,90.0
2020-07-22,16.7,17.3,2108.6,0.0,63.0,7.7,24.3,11.4,155.0
2020-07-23,16.9,17.6,1956.8,0.0,66.0,6.4,25.1,11.6,191.0
2020-07-24,18.0,19.1,1637.4,0.0,69.0,4.1,23.5,14.8,195.0
2020-07-25,18.2,19.7,985.4,23.0,79.0,2.0,22.9,16.5,169.0
2020-07-26,16.4,16.6,1666.5,3.8,76.0,5.6,20.9,11.5,176.0
2020-07-27,16.8,15.2,807.4,2.4,94.0,2.1,19.9,14.5,229.0
2020-07-28,15.9,16.2,2023.4,0.0,65.0,8.9,19.6,11.6,173.0
2020-07-29,15.6,16.7,1999.5,0.0,63.0,7.2,21.7,7.6,113.0
2020-07-30,16.7,19.7,2525.7,0.0,59.0,13.6,27.5,11.5,113.0
2020-07-31,17.4,26.0,2350.9,0.0,44.0,11.1,34.6,13.7,218.0
2020-08-01,18.3,20.0,1991.7,0.0,67.0,9.3,23.6,14.4,186.0
2020-08-02,16.9,17.7,2164.0,0.0,64.0,9.6,22.6,10.6,162.0
2020-08-03,16.8,16.7,1893.3,0.0,67.0,8.4,21.0,12.1,117.0
2020-08-04,15.9,17.7,1768.4,0.0,66.0,8.7,21.5,7.8,221.0
2020-08-05,17.2,19.4,2123.0,0.0,67.0,8.0,24.9,15.0,208.0
2020-08-06,18.3,19.0,1042.7,0.0,92.0,3.1,27.5,17.3,75.0
2020-08-07,17.6,25.0,2057.7,0.0,53.0,9.8,33.8,13.2,111.0
2020-08-08,19.1,22.8,1771.6,0.0,69.0,7.8,27.2,18.6,276.0
2020-08-09,18.5,18.5,1999.5,0.0,83.0,8.6,31.4,16.1,198.0
2020-08-10,19.3,21.7,2066.6,0.0,77.0,9.3,32.7,16.6,129.0
2020-08-11,19.9,25.2,2195.2,0.0,69.0,12.0,32.5,18.2,104.0
2020-08-12,20.7,26.9,1622.4,15.4,59.0,7.5,33.3,19.4,132.0
2020-08-13,19.7,17.9,1046.0,42.8,97.0,2.5,21.4,17.6,223.0
2020-08-14,18.3,15.8,387.8,9.2,99.0,0.0,19.4,15.6,176.0
2020-08-15,17.9,15.5,294.5,41.2,99.0,0.0,19.2,15.2,143.0
2020-08-16,18.9,19.0,763.9,1.0,95.0,0.9,23.0,15.5,70.0
2020-08-17,18.8,17.7,1243.7,5.0,91.0,3.8,21.6,14.6,105.0
2020-08-18,18.7,18.9,1748.4,0.6,78.0,6.7,22.7,14.8,138.0
2020-08-19,18.4,17.2,406.4,10.8,96.0,0.0,19.8,14.5,193.0
2020-08-20,18.2,18.2,2128.5,0.6,75.0,11.2,23.4,14.3,235.0
2020-08-21,18.3,16.9,1533.8,0.0,91.0,5.5,22.0,16.3,337.0
2020-08-22,17.8,18.2,1691.0,0.0,73.0,6.7,21.2,14.1,305.0
2020-08-23,17.5,18.1,1241.9,0.4,71.0,5.1,20.8,14.0,165.0
2020-08-24,17.0,17.4,1529.8,14.8,69.0,5.3,21.6,11.0,180.0
2020-08-25,17.5,15.0,950.9,3.4,95.0,2.4,21.0,14.8,457.0
2020-08-26,17.0,16.9,1197.7,0.0,68.0,3.4,20.9,14.8,149.0
2020-08-27,16.9,15.8,652.6,13.0,75.0,1.1,17.4,11.1,109.0
2020-08-28,16.6,14.6,1038.6,9.8,87.0,2.8,17.7,11.7,290.0
2020-08-29,15.9,12.2,663.9,4.0,80.0,1.0,13.7,10.6,294.0
2020-08-30,15.3,13.1,1202.9,0.0,74.0,4.9,16.2,10.3,138.0
2020-08-31,15.1,13.4,1301.4,0.0,73.0,3.9,16.8,8.6,59.0
2020-09-01,14.2,15.9,1730.5,0.0,55.0,8.8,19.1,4.9,70.0
2020-09-02,14.8,16.0,1252.6,1.6,68.0,5.9,18.8,6.4,193.0
2020-09-03,16.4,17.8,516.1,2.4,95.0,0.3,20.5,14.2,195.0
2020-09-04,15.8,14.6,960.5,0.2,82.0,2.7,18.3,11.2,177.0
2020-09-05,15.1,14.1,1544.0,0.0,77.0,8.6,17.7,9.4,140.0
2020-09-06,14.6,14.5,1307.3,0.2,74.0,6.1,18.5,6.9,93.0
2020-09-07,14.9,14.0,800.2,0.0,90.0,1.5,18.6,8.3,203.0
2020-09-08,16.4,18.0,1121.9,0.0,88.0,5.2,24.0,14.1,172.0
2020-09-09,16.8,17.6,967.0,0.0,86.0,3.4,20.2,13.5,
2020-09-10,15.2,14.4,1516.4,0.0,58.0,10.2,18.1,7.5,82.0
2020-09-11,15.0,13.7,1179.7,0.0,74.0,4.9,18.1,6.2,161.0
2020-09-12,15.1,15.7,1482.7,0.0,77.0,8.5,20.0,10.3,162.0
2020-09-13,15.2,16.0,1654.4,0.0,80.0,10.5,23.7,11.1,98.0
2020-09-14,15.1,17.6,1644.2,0.0,76.0,10.5,26.3,8.2,100.0
2020-09-15,15.9,22.2,1422.1,0.0,60.0,8.8,28.5,13.4,116.0
2020-09-16,17.1,20.2,1284.4,0.0,68.0,7.2,23.6,16.3,259.0
2020-09-17,16.1,15.0,1519.5,0.0,75.0,10.5,20.2,10.6,227.0
2020-09-18,15.1,14.9,1540.0,0.0,74.0,10.3,20.2,8.5,287.0
2020-09-19,15.1,16.4,1498.2,0.0,77.0,10.5,22.4,10.8,316.0
2020-09-20,15.5,15.6,1409.2,0.0,82.0,9.0,22.0,13.0,184.0
2020-09-21,15.7,14.1,1319.0,0.0,87.0,8.4,23.7,12.3,72.0
2020-09-22,15.5,17.7,1386.1,4.8,80.0,9.4,24.0,10.7,166.0
2020-09-23,16.3,15.5,505.3,14.2,90.0,0.1,16.8,13.5,159.0
2020-09-24,14.5,12.2,941.7,1.8,77.0,4.0,15.1,6.6,176.0
2020-09-25,13.6,8.7,943.3,0.0,80.0,4.4,13.3,6.2,362.0
2020-09-26,12.2,8.6,851.1,0.8,67.0,4.3,11.3,5.1,362.0
2020-09-27,12.5,10.3,680.1,0.0,77.0,1.7,13.3,8.6,238.0
2020-09-28,12.7,9.9,1151.5,3.8,77.0,5.9,16.2,6.4,117.0
2020-09-29,14.2,13.8,564.3,0.0,97.0,1.8,16.1,10.0,81.0
2020-09-30,13.6,13.2,529.7,3.0,85.0,1.7,16.8,9.6,164.0
2020-10-01,13.8,10.7,798.4,6.8,91.0,2.7,14.2,10.3,214.0
2020-10-02,13.3,11.1,152.9,61.0,94.0,0.0,13.7,8.2,324.0
2020-10-03,13.6,13.6,468.5,34.6,99.0,2.0,14.3,11.1,200.0
2020-10-04,12.9,8.7,255.5,4.8,96.0,0.0,12.1,8.3,185.0
2020-10-05,12.3,12.0,708.5,2.6,88.0,2.6,16.6,8.1,242.0
2020-10-06,12.8,12.8,830.8,1.0,81.0,4.3,16.3,9.9,270.0
2020-10-07,12.3,10.5,972.0,5.8,83.0,4.8,15.6,8.4,221.0
2020-10-08,13.3,15.4,480.0,1.4,97.0,1.1,17.7,10.5,147.0
2020-10-09,11.7,11.0,622.8,1.0,73.0,3.2,13.1,4.2,191.0
2020-10-10,10.9,8.6,662.3,2.4,84.0,2.7,12.8,5.5,193.0
2020-10-11,11.2,9.8,914.1,0.0,84.0,6.6,13.3,7.6,115.0
2020-10-12,11.0,7.9,395.0,2.4,93.0,0.2,11.8,4.4,133.0
2020-10-13,11.0,8.6,576.3,2.2,89.0,2.0,10.9,5.9,201.0
2020-10-14,11.0,10.7,593.4,2.0,88.0,3.2,13.1,7.0,221.0
2020-10-15,10.6,9.2,638.2,1.2,89.0,3.4,11.4,6.4,175.0
2020-10-16,10.5,9.8,633.0,0.6,87.0,3.1,11.9,6.9,152.0
2020-10-17,11.1,8.8,457.5,0.0,93.0,1.6,11.4,8.2,91.0
2020-10-18,11.0,9.4,379.8,0.0,91.0,0.0,11.5,6.8,48.0
2020-10-19,11.2,10.3,633.7,1.6,89.0,4.3,14.5,7.7,188.0
2020-10-20,11.6,13.7,446.9,9.6,95.0,2.0,16.8,10.3,188.0
2020-10-21,12.6,13.4,173.3,7.0,100.0,0.0,14.8,13.4,205.0
2020-10-22,12.4,12.6,648.0,0.2,86.0,4.0,14.1,10.9,160.0
2020-10-23,12.4,13.3,431.2,0.0,91.0,1.8,14.9,10.0,187.0
2020-10-24,11.2,11.3,155.8,25.0,95.0,0.0,15.3,4.6,260.0
2020-10-25,11.1,9.2,695.3,0.2,91.0,4.9,12.7,6.5,150.0
2020-10-26,10.0,8.0,628.7,0.2,91.0,5.2,12.9,4.3,161.0
2020-10-27,9.7,8.1,188.5,4.4,97.0,0.0,12.6,3.9,214.0
2020-10-28,9.5,8.8,513.2,3.8,88.0,3.5,12.3,5.9,194.0
2020-10-29,9.3,9.0,149.8,5.2,96.0,0.0,14.7,5.3,317.0
2020-10-30,11.0,14.7,232.3,1.0,87.0,0.1,15.6,13.3,255.0
2020-10-31,11.9,13.5,211.4,10.4,87.0,1.4,14.5,12.7,270.0
2020-11-01,11.0,13.0,285.0,3.8,99.0,0.6,16.5,9.1,445.0
2020-11-02,12.6,12.6,481.2,10.4,91.0,3.0,13.4,12.6,280.0
2020-11-03,10.2,6.8,422.8,0.2,94.0,2.4,9.8,4.5,151.0
2020-11-04,8.5,4.5,697.6,0.2,92.0,7.0,10.5,0.3,85.0
2020-11-05,8.0,2.7,474.2,0.0,100.0,4.4,10.2,0.6,37.0
2020-11-06,7.5,3.8,400.3,0.2,100.0,2.3,10.2,0.6,102.0
2020-11-07,7.6,6.3,577.0,0.2,100.0,6.4,14.4,2.7,130.0
2020-11-08,9.2,10.2,279.1,2.4,100.0,0.4,13.6,6.4,66.0
2020-11-09,10.3,11.6,345.0,2.6,100.0,1.9,15.3,10.2,95.0
2020-11-10,10.9,11.2,390.9,0.0,100.0,2.8,14.5,10.7,106.0
2020-11-11,10.5,10.9,232.9,7.0,100.0,0.2,12.6,7.7,244.0
2020-11-12,10.3,9.4,504.3,0.6,83.0,5.3,12.2,7.7,193.0
2020-11-13,10.1,9.6,401.5,2.6,94.0,3.1,13.1,9.1,145.0
2020-11-14,10.0,13.1,84.6,18.0,98.0,0.0,13.4,8.0,283.0
2020-11-15,10.8,11.2,372.6,0.4,97.0,2.9,11.7,11.1,309.0
2020-11-16,9.7,9.0,253.0,0.8,79.0,1.1,12.5,5.5,312.0
2020-11-17,10.3,11.8,287.9,0.2,90.0,1.6,13.9,8.9,290.0
2020-11-18,10.7,11.2,319.0,0.2,92.0,3.0,14.6,11.0,349.0
2020-11-19,9.8,8.7,242.5,3.0,83.0,2.1,8.7,6.6,136.0
2020-11-20,8.0,2.7,177.1,1.8,99.0,0.3,10.0,0.0,268.0
2020-11-21,9.1,10.0,212.3,0.4,81.0,0.5,11.5,2.7,233.0
2020-11-22,9.2,6.3,418.2,0.0,97.0,4.6,10.2,5.8,95.0
2020-11-23,7.4,1.4,295.5,0.2,100.0,2.2,9.8,0.0,161.0
2020-11-24,8.3,9.7,299.6,0.0,92.0,2.5,11.2,1.5,176.0
2020-11-25,8.8,10.5,97.6,1.2,97.0,0.1,11.7,8.3,99.0
2020-11-26,7.7,1.3,251.2,0.0,100.0,2.0,7.3,0.5,26.0
2020-11-27,6.2,0.0,248.8,0.4,100.0,1.3,7.5,-1.5,114.0
2020-11-28,7.0,7.5,132.3,0.0,100.0,0.0,9.4,0.0,156.0
2020-11-29,8.0,6.1,108.8,0.2,100.0,0.0,6.4,6.0,100.0
2020-11-30,8.0,5.2,103.3,0.4,100.0,0.0,9.5,4.7,272.0
2020-12-01,7.2,3.9,410.5,0.0,85.0,6.0,6.8,3.0,133.0
2020-12-02,6.5,2.4,198.4,2.0,96.0,0.7,7.1,1.3,122.0
2020-12-03,6.6,4.6,54.2,11.6,99.0,0.0,5.9,2.4,167.0
2020-12-04,6.5,2.5,97.4,1.0,99.0,0.0,4.6,2.3,229.0
2020-12-05,5.9,3.4,403.1,0.0,96.0,5.1,7.4,2.5,153.0
2020-12-06,5.5,0.0,150.8,0.2,100.0,0.2,2.5,0.0,62.0
2020-12-07,5.4,-0.5,154.0,0.2,100.0,0.2,1.4,-0.5,45.0
2020-12-08,5.2,-1.3,305.8,5.8,100.0,2.8,4.9,-2.8,151.0
2020-12-09,5.4,4.8,190.3,0.0,92.0,0.2,5.7,-1.3,161.0
2020-12-10,5.7,4.9,89.9,8.6,94.0,0.0,8.4,3.6,179.0
2020-12-11,6.5,7.9,149.0,0.8,100.0,0.5,9.7,4.9,114.0
2020-12-12,6.7,7.4,148.5,1.0,96.0,1.1,8.2,4.9,182.0
2020-12-13,5.7,3.8,69.9,12.2,98.0,0.0,11.1,0.1,247.0
2020-12-14,7.1,8.8,253.2,0.4,95.0,2.9,11.4,3.8,196.0
2020-12-15,7.0,6.1,302.5,0.0,100.0,4.1,10.4,6.0,185.0
2020-12-16,6.9,8.6,148.1,4.0,89.0,0.8,9.7,6.0,171.0
2020-12-17,6.8,5.8,328.3,1.0,99.0,4.3,10.4,5.2,270.0
2020-12-18,7.6,10.3,51.6,2.0,99.0,0.0,11.3,5.8,294.0
2020-12-19,8.3,9.8,219.0,5.0,95.0,2.1,10.9,9.2,260.0
2020-12-20,7.2,5.4,296.9,5.4,94.0,4.0,9.4,5.0,199.0
2020-12-21,6.8,9.1,99.5,7.0,100.0,0.0,13.1,3.9,308.0
2020-12-22,8.5,8.2,138.3,1.6,94.0,0.0,11.0,8.2,84.0
2020-12-23,8.6,10.8,92.5,10.2,100.0,0.4,11.8,7.1,280.0
2020-12-24,7.6,2.3,317.2,0.0,88.0,4.3,4.2,2.3,335.0
2020-12-25,5.6,0.0,330.5,0.0,85.0,4.5,3.2,-0.5,178.0
2020-12-26,4.9,3.2,97.4,18.0,100.0,0.0,9.5,-0.6,457.0
2020-12-27,6.5,5.4,317.2,0.0,91.0,3.8,6.0,3.2,122.0
2020-12-28,4.6,-0.2,156.5,0.2,100.0,0.0,1.9,-1.6,188.0
2020-12-29,4.6,0.4,124.1,0.0,98.0,0.0,3.3,-0.3,163.0
2020-12-30,4.2,0.7,236.2,0.2,97.0,1.8,3.3,-0.4,116.0
2020-12-31,3.4,-1.5,111.0,0.0,100.0,0.0,0.1,-2.4,132.0
2021-01-01,3.5,-0.7,103.4,2.0,100.0,0.0,3.5,-2.0,170.0
2021-01-02,4.1,2.2,272.5,0.0,92.0,2.2,4.1,-0.7,156.0
2021-01-03,4.0,2.1,255.8,0.4,100.0,2.0,5.1,0.1,239.0
2021-01-04,4.0,3.2,97.5,0.0,93.0,0.0,4.4,1.3,314.0
2021-01-05,3.7,1.5,136.3,1.0,89.0,0.0,3.7,0.6,283.0
2021-01-06,3.9,2.5,261.5,0.0,100.0,2.3,4.5,1.5,168.0
2021-01-07,3.4,-1.4,233.5,0.0,99.0,3.2,1.3,-1.4,100.0
2021-01-08,2.9,-0.4,79.5,0.0,100.0,0.0,0.2,-3.7,123.0
2021-01-09,3.0,-2.5,448.9,0.2,100.0,5.9,4.5,-2.5,18.0
2021-01-10,2.7,-0.7,197.3,0.0,100.0,0.7,4.3,-3.0,139.0
2021-01-11,3.5,4.3,258.8,7.6,88.0,2.1,8.8,-0.7,382.0
2021-01-12,5.1,6.9,121.0,1.4,99.0,0.0,7.0,4.4,102.0
